hotel_id,datum_dolaska,datum_kreiranja_rezervacije,datum_odjave,datum_otkazivanja_rezervacije,broj_odraslih_gostiju,broj_djece_gostiju,zemlja_gosta,kanal_prodaje_id,tip_sobe_id,cijena_nocenja,status_rezervacije,rezervacija_id,gost_id,ukupan_broj_gostiju
0,2017-04-11,2016-10-18,2017-04-13,,2,0,PRT,2,3,111.3745533936236,Check-Out,1348315,1067847,2
0,2017-04-10,2017-02-19,2017-04-13,,2,1,PRT,0,1,62.457190346149936,Check-Out,1348316,1099668,3
0,2017-04-09,2017-03-13,2017-04-13,,2,2,GBR,2,1,125.94787540662348,Check-Out,1348317,1055798,4
0,2017-04-11,2016-08-24,2017-04-13,,2,0,ESP,0,2,132.72228734739306,Check-Out,1348318,1026136,2
0,2017-04-07,2017-01-11,2017-04-14,,2,1,FRA,0,6,199.7832010677633,Check-Out,1348319,1102395,3
0,2017-04-09,2017-01-18,2017-04-14,,2,0,IRL,2,1,53.719387610477554,Check-Out,1348320,1081552,2
0,2017-04-12,2016-06-27,2017-04-14,,2,0,CN,2,1,59.28728334464012,Check-Out,1348321,1092317,2
0,2017-04-13,2016-11-28,2017-04-14,,2,0,PRT,0,1,232.6386928749567,Check-Out,1348322,1015492,2
0,2017-04-11,2017-04-11,2017-04-14,,2,0,ESP,2,1,76.50714984334083,Check-Out,1348323,1092836,2
0,2017-04-07,2016-07-26,2017-04-14,,2,0,NOR,2,1,114.83280407513844,Check-Out,1348324,1059543,2
0,2017-04-09,2017-03-01,2017-04-14,,2,0,ESP,2,1,102.61643605327198,Check-Out,1348325,1052651,2
0,2017-04-13,2016-11-11,2017-04-14,,2,0,CN,2,2,61.04773327747312,Check-Out,1348326,1070026,2
0,2017-04-10,2017-04-10,2017-04-14,,1,0,GBR,2,1,79.4773099297443,Check-Out,1348327,1007741,1
0,2017-04-10,2016-12-17,2017-04-14,,2,0,GBR,2,2,45.93297033178503,Check-Out,1348328,1075887,2
0,2017-04-10,2017-01-20,2017-04-14,,2,0,GBR,2,2,125.60242610005491,Check-Out,1348329,1037225,2
0,2017-04-10,2017-01-19,2017-04-14,,2,0,DEU,2,1,133.4359268018945,Check-Out,1348330,1082516,2
0,2017-04-09,2016-11-22,2017-04-14,,2,0,FRA,2,1,86.98047868051133,Check-Out,1348331,1074901,2
0,2017-04-09,2017-03-07,2017-04-14,,2,0,ESP,2,3,176.76025505785125,Check-Out,1348332,1046283,2
0,2017-04-10,2016-09-28,2017-04-14,,2,0,PRT,2,1,46.851664618827016,Check-Out,1348333,1057085,2
0,2017-06-05,2016-08-10,2017-06-08,,2,0,PRT,0,1,152.7592101104803,Check-Out,1348334,1069337,2
0,2017-07-05,2017-07-04,2017-07-08,,2,0,PRT,0,1,90.45475967012486,Check-Out,1348335,1090765,2
0,2017-04-09,2017-04-09,2017-04-14,,2,0,ESP,2,2,66.13458819838262,Check-Out,1348336,1051894,2
0,2017-04-09,2017-04-09,2017-04-14,,2,0,ESP,2,2,100.92233711255048,Check-Out,1348337,1107187,2
0,2017-04-13,2017-02-26,2017-04-14,,2,0,RUS,2,2,232.3665663625713,Check-Out,1348338,1007768,2
0,2017-04-12,2017-01-05,2017-04-14,,2,0,ESP,2,1,88.11113795428604,Check-Out,1348339,1039900,2
0,2017-04-10,2017-01-08,2017-04-14,,2,2,PRT,2,0,168.18743000133088,Check-Out,1348340,1069420,4
0,2017-04-10,2017-02-09,2017-04-14,,2,0,PRT,2,1,51.75991308816049,Check-Out,1348341,1056330,2
0,2017-04-08,2016-12-02,2017-04-14,,2,0,PRT,2,1,111.46519932502402,Check-Out,1348342,1076868,2
0,2017-04-11,2016-11-20,2017-04-14,,2,0,PRT,2,3,160.5246365624096,Check-Out,1348343,1028028,2
0,2017-04-11,2017-01-17,2017-04-14,,2,1,BRA,2,3,86.48730207740219,Check-Out,1348344,1042384,3
0,2017-04-11,2016-12-21,2017-04-14,,2,0,GBR,0,3,149.9620189169756,Check-Out,1348345,1078771,2
0,2017-04-13,2017-04-13,2017-04-14,,2,0,ESP,2,1,193.710024853101,Check-Out,1348346,1010189,2
0,2017-04-13,2017-02-10,2017-04-14,,2,0,ESP,2,1,65.37566067887185,Check-Out,1348347,1035323,2
0,2017-04-09,2017-01-18,2017-04-14,,2,0,IRL,2,2,128.71645196486145,Check-Out,1348348,1010531,2
0,2017-04-12,2016-10-31,2017-04-14,,3,0,CN,0,4,222.3339565195737,Check-Out,1348349,1090182,3
0,2017-04-13,2017-02-24,2017-04-14,,1,0,IRL,2,1,66.91146664237898,Check-Out,1348350,1102358,1
0,2017-04-10,2017-02-01,2017-04-14,,2,0,NLD,2,2,143.20166400216837,Check-Out,1348351,1092078,2
0,2017-04-09,2017-03-06,2017-04-14,,2,0,GBR,2,5,127.86684692905288,Check-Out,1348352,1047473,2
0,2017-04-12,2017-03-25,2017-04-14,,2,0,PRT,0,3,125.65046745009772,Check-Out,1348353,1021173,2
0,2017-04-09,2016-09-27,2017-04-14,,1,0,KAZ,2,1,184.06008405266164,Check-Out,1348354,1037345,1
0,2017-04-13,2017-04-12,2017-04-14,,2,0,ESP,2,1,69.97312779114516,Check-Out,1348355,1006823,2
0,2017-04-09,2017-03-08,2017-04-14,,2,2,RUS,2,0,116.12773128324426,Check-Out,1348356,1043381,4
0,2017-04-13,2017-02-07,2017-04-14,,2,0,PRT,0,5,150.59397393576185,Check-Out,1348357,1040400,2
0,2017-04-14,2017-03-20,2017-04-17,,2,0,PRT,0,5,140.33319951199113,Check-Out,1348358,1106022,2
0,2017-04-14,2017-02-14,2017-04-15,,1,0,PRT,0,3,175.7912598618721,Check-Out,1348359,1068529,1
0,2017-04-08,2016-12-03,2017-04-15,,2,0,GBR,2,2,87.26402890471762,Check-Out,1348360,1005781,2
0,2017-04-10,2016-11-24,2017-04-15,,2,0,GBR,2,2,126.57219098731584,Check-Out,1348361,1074628,2
0,2017-04-13,2017-04-07,2017-04-15,,2,0,BRA,2,1,163.35804990971596,Check-Out,1348362,1105657,2
0,2017-04-08,2016-11-17,2017-04-15,,2,0,PRT,2,2,164.47638864154575,Check-Out,1348363,1062311,2
0,2017-04-11,2016-10-16,2017-04-15,,2,2,ESP,0,0,82.1196792364361,Check-Out,1348364,1039797,4
0,2017-04-08,2016-11-20,2017-04-15,,1,0,PRT,2,2,159.53501554571457,Check-Out,1348365,1081995,1
0,2017-04-10,2017-02-16,2017-04-15,,2,0,ESP,2,1,46.78134799893255,Check-Out,1348366,1106108,2
0,2017-04-08,2016-08-07,2017-04-15,,2,0,PRT,2,2,120.31162683447964,Check-Out,1348367,1032457,2
0,2017-04-08,2017-01-19,2017-04-15,,2,0,PRT,2,2,73.03840408772834,Check-Out,1348368,1029562,2
0,2017-04-10,2016-12-13,2017-04-15,,2,0,ESP,2,1,118.8073772391134,Check-Out,1348369,1003181,2
0,2017-04-08,2016-12-15,2017-04-15,,2,0,PRT,2,2,62.81879449233417,Check-Out,1348370,1048978,2
0,2017-04-08,2016-11-21,2017-04-15,,2,0,DEU,2,2,63.55802179697269,Check-Out,1348371,1081917,2
0,2017-04-08,2017-02-10,2017-04-15,,1,0,PRT,2,2,61.50453072881176,Check-Out,1348372,1103524,1
0,2017-04-08,2016-10-07,2017-04-15,,1,0,DEU,2,2,103.15076002364066,Check-Out,1348373,1084306,1
0,2017-04-08,2017-01-31,2017-04-15,,1,0,DEU,2,2,92.96510787410706,Check-Out,1348374,1064403,1
0,2017-04-08,2017-02-25,2017-04-15,,1,0,PRT,2,2,100.21949516036791,Check-Out,1348375,1008457,1
0,2017-04-08,2017-01-31,2017-04-15,,2,0,DEU,2,2,65.27645402256562,Check-Out,1348376,1028413,2
0,2017-04-08,2016-12-08,2017-04-15,,2,0,PRT,2,2,119.58250304728648,Check-Out,1348377,1004294,2
0,2017-04-08,2016-10-09,2017-04-15,,1,0,PRT,2,2,110.5214823437692,Check-Out,1348378,1069924,1
0,2017-04-08,2017-01-30,2017-04-15,,1,0,PRT,2,2,126.11324094939576,Check-Out,1348379,1087151,1
0,2017-04-08,2017-04-06,2017-04-15,,1,0,PRT,2,2,76.20897169023134,Check-Out,1348380,1036131,1
0,2017-04-08,2017-04-08,2017-04-15,,2,0,DEU,2,1,127.46287584299422,Check-Out,1348381,1064046,2
0,2017-04-08,2016-12-03,2017-04-15,,2,0,PRT,2,2,136.1991750693114,Check-Out,1348382,1026143,2
0,2017-04-08,2016-11-30,2017-04-15,,2,0,DEU,2,2,204.28754958071585,Check-Out,1348383,1095718,2
0,2017-04-12,2017-02-16,2017-04-15,,2,2,FRA,0,4,241.3773358190247,Check-Out,1348384,1097413,4
0,2017-04-08,2017-02-11,2017-04-15,,2,0,PRT,2,2,79.27835491093225,Check-Out,1348385,1010418,2
0,2017-04-12,2017-01-31,2017-04-15,,2,1,PRT,2,1,107.04676319142804,Check-Out,1348386,1010403,3
0,2017-04-12,2017-03-30,2017-04-15,,2,0,PRT,2,1,85.34955153876906,Check-Out,1348387,1086477,2
0,2017-04-11,2016-11-05,2017-04-15,,2,0,IRL,2,1,152.70386319962284,Check-Out,1348388,1048883,2
0,2017-04-09,2016-08-27,2017-04-15,,2,0,PRT,2,3,98.72846589908616,Check-Out,1348389,1015096,2
0,2017-04-09,2016-12-19,2017-04-15,,2,0,FRA,2,3,90.87740411435678,Check-Out,1348390,1006469,2
0,2017-04-13,2017-03-12,2017-04-15,,2,2,ESP,2,4,251.9119753405901,Check-Out,1348391,1065327,4
0,2017-04-11,2017-01-28,2017-04-15,,2,0,ESP,2,3,160.2719811611336,Check-Out,1348392,1049550,2
0,2017-04-08,2017-03-01,2017-04-15,,2,2,HUN,0,4,157.5540590481806,Check-Out,1348393,1075308,4
0,2017-04-13,2016-12-30,2017-04-15,,2,0,GBR,2,1,122.83877036976038,Check-Out,1348394,1024260,2
0,2017-04-13,2016-08-31,2017-04-15,,2,0,GBR,2,1,118.39079776470184,Check-Out,1348395,1050290,2
0,2017-04-10,2017-01-28,2017-04-15,,2,0,IRL,2,1,83.06178569038832,Check-Out,1348396,1060062,2
0,2017-04-13,2017-04-12,2017-04-15,,2,0,ESP,2,0,251.8294409002456,Check-Out,1348397,1035972,2
0,2017-04-08,2017-01-31,2017-04-15,,2,2,HUN,0,0,101.49278404665952,Check-Out,1348398,1061446,4
0,2017-04-13,2016-11-03,2017-04-15,,2,0,GBR,2,1,131.41860156999113,Check-Out,1348399,1003931,2
0,2017-04-09,2017-01-19,2017-04-16,,2,0,GBR,2,3,233.71640009944392,Check-Out,1348400,1057541,2
0,2017-04-09,2017-01-10,2017-04-16,,1,0,GBR,2,1,48.83147407912168,Check-Out,1348401,1012334,1
0,2017-04-13,2016-09-29,2017-04-16,,2,0,ESP,2,1,139.95873683162026,Check-Out,1348402,1027293,2
0,2017-04-12,2017-01-20,2017-04-16,,2,0,ESP,2,1,140.5132543703529,Check-Out,1348403,1014941,2
0,2017-04-12,2017-04-04,2017-04-16,,2,0,ESP,2,3,99.29926922845657,Check-Out,1348404,1011953,2
0,2017-04-11,2016-01-27,2017-04-16,,2,1,ESP,0,2,115.7861025568396,Check-Out,1348405,1079526,3
0,2017-04-15,2016-10-04,2017-04-16,,2,0,CHE,2,2,107.11727805129334,Check-Out,1348406,1019427,2
0,2017-04-14,2017-02-13,2017-04-16,,2,0,ESP,2,1,80.75919266359762,Check-Out,1348407,1042848,2
0,2017-04-12,2017-02-11,2017-04-16,,2,0,FRA,2,1,81.76804706344386,Check-Out,1348408,1002227,2
0,2017-04-14,2016-11-07,2017-04-16,,3,0,PRT,2,2,114.61751268481508,Check-Out,1348409,1067820,3
0,2017-04-12,2016-07-31,2017-04-16,,2,0,ESP,2,3,149.88148335007543,Check-Out,1348410,1039496,2
0,2017-04-13,2017-02-11,2017-04-16,,2,0,ESP,2,1,187.45144146531683,Check-Out,1348411,1089724,2
0,2017-04-13,2016-06-02,2017-04-16,,2,0,ESP,2,2,132.48472908631706,Check-Out,1348412,1040383,2
0,2017-04-09,2017-01-01,2017-04-16,,2,0,DEU,2,1,80.23375359981759,Check-Out,1348413,1049812,2
0,2017-04-12,2016-12-05,2017-04-16,,2,0,ESP,2,3,122.30623746078209,Check-Out,1348414,1075955,2
0,2017-04-14,2016-11-08,2017-04-16,,2,0,ESP,2,1,79.61441226018394,Check-Out,1348415,1015098,2
0,2017-04-13,2017-04-09,2017-04-16,,2,3,ESP,2,0,170.05912100434054,Check-Out,1348416,1037695,5
0,2017-04-13,2017-02-16,2017-04-16,,1,0,ESP,2,1,72.0662541243985,Check-Out,1348417,1100102,1
0,2017-04-12,2017-01-27,2017-04-16,,2,2,ESP,2,0,334.87189547952926,Check-Out,1348418,1044462,4
0,2017-04-13,2017-04-13,2017-04-16,,2,0,PRT,2,2,110.49661682050264,Check-Out,1348419,1075804,2
0,2017-04-09,2017-04-08,2017-04-16,,2,0,DEU,2,1,90.76082838883936,Check-Out,1348420,1015641,2
0,2017-04-13,2016-11-29,2017-04-16,,3,1,ESP,2,6,322.17984684553045,Check-Out,1348421,1027413,4
0,2017-04-13,2016-11-20,2017-04-16,,2,1,PRT,2,0,201.6680705704791,Check-Out,1348422,1040321,3
0,2017-04-14,2016-09-13,2017-04-16,,2,0,PRT,2,1,235.1948703499243,Check-Out,1348423,1006682,2
0,2017-04-11,2016-09-14,2017-04-16,,2,0,GBR,2,2,61.76706756820356,Check-Out,1348424,1093630,2
0,2017-04-09,2016-12-28,2017-04-16,,2,0,PRT,2,1,144.49267633466854,Check-Out,1348425,1041689,2
0,2017-04-14,2016-11-16,2017-04-16,,2,0,PRT,2,1,164.48222619766153,Check-Out,1348426,1098057,2
0,2017-04-14,2017-03-14,2017-04-16,,2,0,PRT,2,3,116.28641597349514,Check-Out,1348427,1044398,2
0,2017-04-14,2017-01-11,2017-04-16,,3,0,PRT,2,3,162.77520050177566,Check-Out,1348428,1107074,3
0,2017-04-13,2017-01-16,2017-04-16,,2,0,ESP,0,1,114.55834769297194,Check-Out,1348429,1067844,2
0,2017-04-11,2016-08-31,2017-04-16,,3,0,GBR,2,2,185.6461143739524,Check-Out,1348430,1001223,3
0,2017-04-13,2017-02-20,2017-04-16,,2,0,ESP,2,2,156.7100105562597,Check-Out,1348431,1102886,2
0,2017-04-09,2017-04-03,2017-04-16,,2,0,AUT,2,1,155.20383201929496,Check-Out,1348432,1029208,2
0,2017-04-09,2017-01-05,2017-04-16,,1,0,DEU,2,1,72.99439188758393,Check-Out,1348433,1030595,1
0,2017-04-09,2016-12-23,2017-04-16,,2,0,PRT,2,1,104.62293888346694,Check-Out,1348434,1044815,2
0,2017-04-13,2017-03-08,2017-04-16,,2,0,ESP,2,1,187.12720417934136,Check-Out,1348435,1017552,2
0,2017-04-14,2017-02-25,2017-04-16,,2,0,ESP,2,1,144.4475678734906,Check-Out,1348436,1063604,2
0,2017-04-13,2017-02-07,2017-04-16,,2,2,ESP,2,0,284.2671753728311,Check-Out,1348437,1019979,4
0,2017-04-14,2017-02-18,2017-04-16,,2,0,PRT,2,1,76.11435788080888,Check-Out,1348438,1035132,2
0,2017-04-13,2017-03-16,2017-04-16,,3,1,ESP,2,0,317.1600323824324,Check-Out,1348439,1030162,4
0,2017-04-14,2017-04-14,2017-04-16,,2,0,PRT,2,1,58.45797120681132,Check-Out,1348440,1082520,2
0,2017-04-13,2016-10-05,2017-04-17,,2,0,FRA,2,1,146.16473279915007,Check-Out,1348441,1086541,2
0,2017-04-13,2017-04-03,2017-04-17,,2,0,GBR,2,1,90.08803070247237,Check-Out,1348442,1093699,2
0,2017-04-12,2017-02-02,2017-04-17,,2,0,CHE,0,5,281.10592574402267,Check-Out,1348443,1004486,2
0,2017-04-14,2016-11-09,2017-04-17,,2,0,GBR,2,3,123.78102202702252,Check-Out,1348444,1079192,2
0,2017-04-13,2016-11-22,2017-04-17,,2,0,PRT,2,2,89.0808963676009,Check-Out,1348445,1062590,2
0,2017-04-08,2017-04-08,2017-04-17,,2,0,BRA,0,1,48.74689815019499,Check-Out,1348446,1053180,2
0,2017-04-08,2017-04-03,2017-04-17,,2,0,GBR,0,1,57.92676981481678,Check-Out,1348447,1086177,2
0,2017-04-13,2016-05-29,2017-04-17,,2,1,ESP,2,1,129.07982260665253,Check-Out,1348448,1087198,3
0,2017-04-13,2016-09-22,2017-04-17,,2,0,ESP,2,1,74.3621317995082,Check-Out,1348449,1046200,2
0,2017-04-13,2016-07-12,2017-04-17,,2,0,GBR,2,2,116.47973075525194,Check-Out,1348450,1068906,2
0,2017-04-08,2017-01-21,2017-04-17,,2,0,GBR,2,1,43.00831444397095,Check-Out,1348451,1026552,2
0,2017-04-16,2017-01-29,2017-04-17,,2,0,BEL,2,2,79.55334087102848,Check-Out,1348452,1077021,2
0,2017-04-14,2016-12-22,2017-04-17,,2,0,IRL,2,1,111.29667122906338,Check-Out,1348453,1030226,2
0,2017-04-12,2017-03-01,2017-04-17,,2,0,ESP,2,4,505.8849771041889,Check-Out,1348454,1079142,2
0,2017-04-14,2017-03-05,2017-04-17,,1,0,PRT,0,2,110.52112806510904,Check-Out,1348455,1038123,1
0,2017-04-14,2016-12-04,2017-04-17,,2,0,PRT,2,3,174.77788274613317,Check-Out,1348456,1104154,2
0,2017-04-14,2017-01-01,2017-04-17,,2,0,DEU,2,3,195.40441831346888,Check-Out,1348457,1036387,2
0,2017-04-14,2017-04-13,2017-04-17,,2,0,PRT,2,3,178.77207046828707,Check-Out,1348458,1076943,2
0,2017-04-12,2017-03-02,2017-04-17,,2,0,GBR,0,1,153.0891962544907,Check-Out,1348459,1095679,2
0,2017-04-15,2017-03-11,2017-04-17,,2,0,AGO,0,1,160.70205892470486,Check-Out,1348460,1036658,2
0,2017-04-28,2017-04-09,2017-04-29,,1,0,AGO,0,1,57.4497224005041,Check-Out,1348461,1018383,1
0,2017-04-10,2016-09-15,2017-04-17,,2,0,GBR,2,2,64.03309901692533,Check-Out,1348462,1033567,2
0,2017-04-15,2017-02-19,2017-04-17,,2,0,PRT,2,1,100.0,Check-Out,1348463,1056758,2
0,2017-04-10,2017-01-21,2017-04-17,,2,0,GBR,2,2,153.39089253775984,Check-Out,1348464,1056100,2
0,2017-04-12,2017-01-21,2017-04-17,,2,0,GBR,0,2,127.252178650072,Check-Out,1348465,1100754,2
0,2017-04-14,2017-04-12,2017-04-17,,2,0,PRT,0,0,344.51507941711026,Check-Out,1348466,1021772,2
0,2017-04-14,2016-11-07,2017-04-17,,2,0,ESP,2,1,112.27130971383144,Check-Out,1348467,1017604,2
0,2017-04-14,2017-02-12,2017-04-17,,2,0,DEU,2,2,131.81302595260652,Check-Out,1348468,1074753,2
0,2017-04-14,2017-02-14,2017-04-17,,3,1,ESP,2,6,276.9088927058238,Check-Out,1348469,1069369,4
0,2017-04-13,2017-04-10,2017-04-17,,2,0,IRL,0,5,140.78396118070097,Check-Out,1348470,1019336,2
0,2017-04-14,2017-04-11,2017-04-17,,2,0,PRT,2,3,167.65222805637947,Check-Out,1348471,1020488,2
0,2017-04-14,2017-04-10,2017-04-17,,2,0,ESP,2,1,163.50256704834513,Check-Out,1348472,1014058,2
0,2017-04-14,2017-04-03,2017-04-17,,2,0,POL,2,3,104.15938296126892,Check-Out,1348473,1077241,2
0,2017-04-14,2017-02-18,2017-04-17,,2,0,LTU,2,2,122.856218248397,Check-Out,1348474,1086537,2
0,2017-04-15,2017-04-15,2017-04-17,,1,1,PRT,2,0,112.28958802258693,Check-Out,1348475,1048610,2
0,2017-04-15,2017-04-12,2017-04-17,,2,0,PRT,2,0,174.34948303571096,Check-Out,1348476,1054390,2
0,2017-04-16,2017-03-29,2017-04-17,,2,2,PRT,0,0,223.00158932185133,Check-Out,1348477,1006344,4
0,2017-04-15,2016-06-25,2017-04-17,,2,0,BRA,2,1,80.62819156406654,Check-Out,1348478,1010700,2
0,2017-04-13,2017-01-26,2017-04-17,,2,0,NZL,2,1,95.84788677617072,Check-Out,1348479,1053380,2
0,2017-04-14,2016-10-31,2017-04-17,,2,0,GBR,0,3,129.8149496018651,Check-Out,1348480,1106174,2
0,2017-04-14,2017-02-02,2017-04-17,,2,2,MAR,0,0,268.60397888381067,Check-Out,1348481,1047580,4
0,2017-04-12,2017-02-18,2017-04-17,,2,0,ESP,2,3,192.57603111519325,Check-Out,1348482,1045665,2
0,2017-04-16,2017-04-15,2017-04-17,,2,0,PRT,0,1,59.284098751272616,Check-Out,1348483,1107133,2
0,2017-04-14,2016-10-01,2017-04-17,,2,0,GBR,2,2,152.5620019643299,Check-Out,1348484,1049495,2
0,2017-04-13,2017-04-10,2017-04-17,,2,0,PRT,2,2,45.49800799736879,Check-Out,1348485,1096790,2
0,2017-04-15,2017-02-24,2017-04-17,,2,0,BRA,2,1,82.11815386832622,Check-Out,1348486,1072076,2
0,2017-04-17,2016-07-25,2017-04-18,,1,0,PRT,0,1,62.304358695630135,Check-Out,1348487,1076609,1
0,2017-04-19,2017-04-04,2017-04-20,,1,0,PRT,0,1,103.82067058635626,Check-Out,1348488,1009128,1
0,2017-04-15,2016-11-01,2017-04-18,,2,1,IND,2,2,51.03868724275254,Check-Out,1348489,1026697,3
0,2017-04-15,2017-02-07,2017-04-18,,1,1,IND,2,2,75.06210652525125,Check-Out,1348490,1066973,2
0,2017-04-15,2016-12-23,2017-04-18,,1,1,DEU,2,2,107.0500437854199,Check-Out,1348491,1007879,2
0,2017-04-11,2016-12-07,2017-04-18,,2,0,FRA,0,1,128.77849097478418,Check-Out,1348492,1079393,2
0,2017-04-11,2017-02-18,2017-04-18,,3,0,FRA,0,1,267.49911994623693,Check-Out,1348493,1030805,3
0,2017-04-13,2017-02-18,2017-04-18,,2,0,GBR,2,1,40.06468965998372,Check-Out,1348494,1021218,2
0,2017-04-16,2016-11-02,2017-04-18,,2,0,JPN,0,1,66.4511383091685,Check-Out,1348495,1060056,2
0,2017-04-17,2016-12-08,2017-04-18,,2,0,BEL,0,3,142.65074750816825,Check-Out,1348496,1076106,2
0,2017-04-17,2017-04-16,2017-04-18,,1,0,PRT,2,1,133.6480229682743,Check-Out,1348497,1031594,1
0,2017-04-08,2017-04-08,2017-04-18,,2,0,GBR,2,1,70.78370372578539,Check-Out,1348498,1090580,2
0,2017-04-08,2016-12-25,2017-04-18,,3,0,GBR,2,1,66.39324166429176,Check-Out,1348499,1005124,3
0,2017-04-16,2017-04-16,2017-04-18,,2,0,FIN,2,3,194.173810291614,Check-Out,1348500,1097272,2
0,2017-04-16,2016-10-08,2017-04-18,,2,0,FIN,2,3,72.76144625621046,Check-Out,1348501,1012019,2
0,2017-04-17,2016-12-05,2017-04-18,,1,0,PRT,2,1,70.38524489146467,Check-Out,1348502,1065400,1
0,2017-04-11,2017-04-11,2017-04-18,,2,0,GBR,2,1,94.02055063408687,Check-Out,1348503,1047207,2
0,2017-04-11,2017-04-06,2017-04-18,,2,0,GBR,2,1,66.40090655416297,Check-Out,1348504,1020669,2
0,2017-04-14,2017-03-12,2017-04-18,,2,0,IRL,2,1,78.96627206551202,Check-Out,1348505,1030355,2
0,2017-04-14,2016-09-24,2017-04-18,,2,0,CHE,2,3,110.93615043622798,Check-Out,1348506,1076519,2
0,2017-04-18,2017-04-02,2017-04-20,,2,0,CHE,2,3,130.09714481347396,Check-Out,1348507,1044413,2
0,2017-04-11,2017-04-08,2017-04-18,,2,2,ESP,2,4,281.3020097840359,Check-Out,1348508,1056746,4
0,2017-04-17,2017-01-15,2017-04-18,,2,0,GBR,2,1,140.76410989681276,Check-Out,1348509,1091893,2
0,2017-04-15,2016-11-29,2017-04-18,,2,0,ZAF,2,3,143.71962660447878,Check-Out,1348510,1099234,2
0,2017-04-17,2017-03-17,2017-04-18,,2,0,BRA,2,2,96.0894534734877,Check-Out,1348511,1053759,2
0,2017-04-18,2017-02-06,2017-04-19,,2,0,BRA,2,2,97.6492098861054,Check-Out,1348512,1003311,2
0,2017-04-17,2017-01-23,2017-04-18,,2,0,BRA,2,1,100.12416142892076,Check-Out,1348513,1071615,2
0,2017-04-18,2016-12-11,2017-04-19,,2,0,BRA,2,1,101.91989969833249,Check-Out,1348514,1001556,2
0,2017-04-14,2017-01-27,2017-04-18,,2,0,ITA,2,1,73.97417221203911,Check-Out,1348515,1006926,2
0,2017-04-17,2016-10-05,2017-04-18,,2,0,AUS,2,2,124.27716803244826,Check-Out,1348516,1107062,2
0,2017-04-15,2017-01-10,2017-04-18,,2,0,GBR,2,3,174.610967931059,Check-Out,1348517,1020535,2
0,2017-04-17,2017-04-17,2017-04-18,,2,1,PRT,1,1,54.78687859179824,Check-Out,1348518,1044655,3
0,2017-04-13,2017-02-09,2017-04-18,,2,0,LVA,2,1,101.79281866102548,Check-Out,1348519,1026741,2
0,2017-04-17,2017-01-30,2017-04-18,,2,0,PRT,0,1,97.97971947186024,Check-Out,1348520,1093760,2
0,2017-04-13,2016-10-29,2017-04-18,,2,0,GBR,0,5,130.83659204586672,Check-Out,1348521,1105043,2
0,2017-04-11,2016-10-08,2017-04-18,,2,0,ESP,0,5,201.24904671782537,Check-Out,1348522,1024612,2
0,2017-04-11,2016-09-10,2017-04-18,,2,0,ESP,0,5,163.62586859443206,Check-Out,1348523,1029458,2
0,2017-04-16,2016-06-04,2017-04-18,,2,0,PRT,0,1,235.7479842475333,Check-Out,1348524,1004496,2
0,2017-04-17,2016-01-27,2017-04-18,,2,0,USA,0,2,139.789185481178,Check-Out,1348525,1000860,2
0,2017-04-17,2017-02-16,2017-04-18,,1,0,PRT,2,3,166.6173529290623,Check-Out,1348526,1071230,1
0,2017-04-09,2017-02-01,2017-04-18,,2,0,GBR,2,3,93.06709165246636,Check-Out,1348527,1096577,2
0,2017-04-09,2017-03-23,2017-04-18,,2,0,GBR,2,3,101.59359846069422,Check-Out,1348528,1061872,2
0,2017-04-14,2016-06-29,2017-04-18,,2,0,FRA,2,1,225.3908609193988,Check-Out,1348529,1086602,2
0,2017-04-13,2017-03-21,2017-04-18,,2,0,NLD,2,1,102.02366668189715,Check-Out,1348530,1041071,2
0,2017-04-17,2016-11-10,2017-04-18,,1,0,GBR,0,1,120.80261572456608,Check-Out,1348531,1085056,1
0,2017-04-14,2016-08-20,2017-04-18,,2,0,PRT,0,5,146.08407557694608,Check-Out,1348532,1098382,2
0,2017-04-12,2016-10-08,2017-04-19,,2,0,DEU,2,3,175.24239570504236,Check-Out,1348533,1081451,2
0,2017-04-12,2016-12-08,2017-04-19,,2,0,FRA,2,3,190.0993488958553,Check-Out,1348534,1040200,2
0,2017-04-11,2017-02-18,2017-04-19,,2,0,GBR,2,2,107.59184913917042,Check-Out,1348535,1078763,2
0,2017-04-14,2017-04-13,2017-04-19,,2,0,IRL,2,2,89.93930039037154,Check-Out,1348536,1092759,2
0,2017-04-14,2016-09-23,2017-04-19,,2,0,SRB,2,1,127.01351018482902,Check-Out,1348537,1035849,2
0,2017-04-16,2017-03-26,2017-04-19,,2,0,GBR,2,1,42.76595404629966,Check-Out,1348538,1035766,2
0,2017-04-13,2017-02-18,2017-04-19,,2,1,ESP,0,4,206.95635819508647,Check-Out,1348539,1065864,3
0,2017-04-12,2017-04-10,2017-04-19,,2,1,IRL,0,2,113.98943175904924,Check-Out,1348540,1103049,3
0,2017-04-18,2017-04-18,2017-04-19,,1,0,PRT,1,1,60.54353109877368,Check-Out,1348541,1023890,1
0,2017-04-17,2016-10-10,2017-04-19,,2,0,BRA,2,2,124.83814661066118,Check-Out,1348542,1032806,2
0,2017-04-17,2016-12-27,2017-04-19,,1,0,BRA,2,2,90.75206182183456,Check-Out,1348543,1023711,1
0,2017-04-18,2017-03-14,2017-04-19,,2,0,PRT,2,3,107.32210837520626,Check-Out,1348544,1007614,2
0,2017-04-18,2016-12-04,2017-04-19,,1,0,IRL,2,5,100.0,Check-Out,1348545,1007645,1
