hotel_id,datum_dolaska,datum_kreiranja_rezervacije,datum_odjave,datum_otkazivanja_rezervacije,broj_odraslih_gostiju,broj_djece_gostiju,zemlja_gosta,kanal_prodaje_id,tip_sobe_id,cijena_nocenja,status_rezervacije,rezervacija_id,gost_id,broj_nocenja,ukupno_placeno,ukupan_broj_gostiju
1,2016-06-10,2016-06-10,2016-06-14,,3,0,DEU,2,2,44.35442780879767,Check-Out,1398539,1046272,4,177.4177112351907,3
1,2016-12-11,2015-04-11,2016-12-14,,2,0,RUS,0,2,164.3772340769904,Check-Out,1398540,1028085,3,493.1317022309712,2
1,2016-03-11,2016-03-01,2016-03-14,,2,0,DEU,2,1,54.75,Check-Out,1398541,1018043,3,164.25,2
1,2016-03-12,2015-07-20,2016-03-14,,2,0,PRT,2,1,71.1,Check-Out,1398542,1094930,2,142.2,2
1,2016-08-11,2016-06-19,2016-08-14,,2,0,ESP,2,1,95.085092814577,Check-Out,1398543,1035349,3,285.255278443731,2
1,2016-06-11,2016-06-09,2016-06-14,,2,0,ITA,2,1,47.55370145828288,Check-Out,1398544,1083150,3,142.66110437484863,2
1,2016-03-11,2016-01-23,2016-03-14,,2,0,PRT,2,1,71.1,Check-Out,1398545,1031696,3,213.3,2
1,2016-12-12,2016-09-11,2016-12-14,,2,0,GBR,0,2,153.57863375582454,Check-Out,1398546,1100975,2,307.1572675116491,2
1,2016-12-12,2016-10-05,2016-12-14,,2,0,FRA,2,2,127.89798844550288,Check-Out,1398547,1039194,2,255.79597689100572,2
1,2016-03-11,2016-01-19,2016-03-14,,2,0,PRT,2,1,58.0,Check-Out,1398548,1003237,3,174.0,2
1,2016-06-10,2015-09-27,2016-06-14,,2,0,PRT,2,1,49.25217487912762,Check-Out,1398549,1087524,4,197.0086995165105,2
1,2016-01-10,2016-01-06,2016-01-14,,2,0,PRT,2,1,88.15432608292478,Check-Out,1398550,1023560,4,352.6173043316992,2
1,2016-06-10,2016-03-28,2016-06-14,,2,0,PRT,2,1,56.483803983484414,Check-Out,1398551,1020215,4,225.93521593393768,2
1,2016-12-11,2016-12-11,2016-12-14,,2,0,DNK,2,1,123.6248516831823,Check-Out,1398552,1099903,3,370.87455504954687,2
1,2016-03-11,2015-06-05,2016-03-14,,2,0,FRA,2,1,109.0,Check-Out,1398553,1048465,3,327.0,2
1,2016-12-10,2016-11-28,2016-12-14,,2,0,ITA,2,1,93.94356600064724,Check-Out,1398554,1059688,4,375.77426400258895,2
1,2016-03-11,2015-12-09,2016-03-14,,2,0,PRT,0,2,90.0,Check-Out,1398555,1044558,3,270.0,2
1,2016-01-07,2015-10-11,2016-01-14,,2,0,CHE,2,1,94.96376713074493,Check-Out,1398556,1088210,7,664.7463699152144,2
1,2016-12-14,2016-10-23,2016-12-14,,2,0,TZA,2,1,100.0,Check-Out,1398557,1022393,1,100.0,2
1,2016-08-11,2016-06-21,2016-08-15,,2,0,HUN,2,1,81.23897904221619,Check-Out,1398558,1090850,4,324.95591616886475,2
1,2016-12-10,2016-12-05,2016-12-15,,2,0,DEU,2,1,115.10778941585365,Check-Out,1398559,1043078,5,575.5389470792682,2
1,2016-12-10,2016-12-09,2016-12-15,,2,0,DEU,2,1,105.71267990807792,Check-Out,1398560,1001096,5,528.5633995403896,2
1,2016-06-12,2016-06-12,2016-06-15,,2,0,PRT,2,1,54.74007281607329,Check-Out,1398561,1091890,3,164.22021844821987,2
1,2016-12-13,2016-12-06,2016-12-15,,2,0,IRL,2,1,155.7813305744831,Check-Out,1398562,1062307,2,311.5626611489662,2
1,2016-12-08,2016-10-16,2016-12-15,,2,0,GBR,2,1,120.39748392219674,Check-Out,1398563,1050814,7,842.7823874553771,2
1,2016-03-12,2015-12-06,2016-03-15,,2,0,GBR,2,1,55.0,Check-Out,1398564,1089647,3,165.0,2
1,2016-03-13,2015-12-19,2016-03-15,,2,0,FRA,0,1,71.1,Check-Out,1398565,1067645,2,142.2,2
1,2016-03-12,2015-10-27,2016-03-15,,2,0,FRA,2,1,85.0,Check-Out,1398566,1040154,3,255.0,2
1,2016-06-11,2016-05-26,2016-06-15,,2,0,PRT,2,1,56.946394852225374,Check-Out,1398567,1075986,4,227.7855794089015,2
1,2016-08-11,2016-06-08,2016-08-15,,2,0,NLD,2,1,66.05609396208149,Check-Out,1398568,1103957,4,264.224375848326,2
1,2016-03-11,2016-03-09,2016-03-15,,2,0,FRA,2,1,80.74,Check-Out,1398569,1016303,4,322.96,2
1,2016-12-10,2016-12-10,2016-12-15,,2,0,GBR,2,1,166.42732650190337,Check-Out,1398570,1098327,5,832.1366325095169,2
1,2016-06-13,2016-01-25,2016-06-15,,2,0,DEU,2,1,40.1319455028404,Check-Out,1398571,1000599,2,80.26389100568079,2
1,2016-03-12,2016-03-10,2016-03-15,,2,0,ESP,2,1,112.0,Check-Out,1398572,1076638,3,336.0,2
1,2016-03-12,2015-12-01,2016-03-15,,2,0,DEU,2,1,44.67,Check-Out,1398573,1068501,3,134.01,2
1,2016-12-14,2016-12-14,2016-12-18,,2,0,AUT,2,2,139.45631213802838,Check-Out,1398574,1000563,4,557.8252485521135,2
1,2016-06-12,2016-05-26,2016-06-15,,2,0,DEU,2,1,52.03237124423464,Check-Out,1398575,1092038,3,156.09711373270392,2
1,2016-03-12,2015-10-19,2016-03-15,,2,0,ITA,2,1,78.3,Check-Out,1398576,1052688,3,234.9,2
1,2016-01-12,2015-05-23,2016-01-15,,2,0,PRT,0,1,161.71347236698097,Check-Out,1398577,1103786,3,485.1404171009429,2
1,2016-03-11,2016-01-10,2016-03-15,,2,0,PRT,2,1,85.0,Check-Out,1398578,1090706,4,340.0,2
1,2016-03-13,2016-03-13,2016-03-15,,2,0,FRA,2,1,97.0,Check-Out,1398579,1052063,2,194.0,2
1,2016-03-13,2016-01-24,2016-03-15,,2,0,PRT,2,1,100.1,Check-Out,1398580,1010808,2,200.2,2
1,2016-12-10,2016-11-09,2016-12-15,,2,0,DEU,2,1,113.16975246120305,Check-Out,1398581,1081703,5,565.8487623060151,2
1,2016-07-11,2016-05-15,2016-07-15,,2,0,ITA,2,2,66.87510913416878,Check-Out,1398582,1063187,4,267.5004365366751,2
1,2016-03-12,2016-02-05,2016-03-15,,3,0,PRT,2,2,114.3,Check-Out,1398583,1098935,3,342.9,3
1,2016-01-10,2015-08-24,2016-01-15,,2,0,GBR,2,2,147.88883960850717,Check-Out,1398584,1103478,5,739.4441980425358,2
1,2016-03-05,2016-02-10,2016-03-15,,2,0,DEU,2,1,64.46,Check-Out,1398585,1010627,10,644.5999999999999,2
1,2016-07-11,2016-05-11,2016-07-15,,2,0,FRA,2,1,95.44691868499508,Check-Out,1398586,1042106,4,381.7876747399803,2
1,2016-07-15,2015-01-03,2016-07-15,,2,0,GBR,0,1,100.0,Check-Out,1398587,1026517,1,100.0,2
1,2016-03-15,2015-12-08,2016-03-15,,2,0,PRT,0,1,100.0,Check-Out,1398588,1046745,1,100.0,2
1,2016-03-15,2016-03-07,2016-03-15,,2,0,PRT,0,1,100.0,Check-Out,1398589,1001554,1,100.0,2
1,2016-03-12,2016-03-06,2016-03-16,,2,0,ESP,2,1,58.0,Check-Out,1398590,1021781,4,232.0,2
1,2016-03-14,2016-01-07,2016-03-16,,1,0,PRT,0,1,106.0,Check-Out,1398591,1100870,2,212.0,1
1,2016-01-13,2016-01-03,2016-01-16,,2,0,FRA,2,1,126.3422508975238,Check-Out,1398592,1058600,3,379.0267526925714,2
1,2016-03-11,2016-01-19,2016-03-16,,2,0,POL,2,1,85.0,Check-Out,1398593,1004536,5,425.0,2
1,2016-03-12,2016-01-21,2016-03-16,,2,0,PRT,2,1,45.9,Check-Out,1398594,1082978,4,183.6,2
1,2016-01-13,2015-09-02,2016-01-16,,2,0,PRT,2,1,120.33030435715357,Check-Out,1398595,1029550,3,360.9909130714607,2
1,2016-01-13,2015-12-31,2016-01-16,,2,0,POL,2,1,118.79473481590092,Check-Out,1398596,1099598,3,356.3842044477028,2
1,2016-07-13,2016-01-31,2016-07-16,,2,0,POL,2,1,59.012657472799454,Check-Out,1398597,1064793,3,177.03797241839837,2
1,2016-12-13,2016-04-28,2016-12-16,,2,0,POL,2,1,132.15692551707411,Check-Out,1398598,1008313,3,396.4707765512224,2
1,2016-03-13,2015-10-10,2016-03-16,,2,0,POL,2,1,85.67,Check-Out,1398599,1020970,3,257.01,2
1,2016-08-13,2016-08-13,2016-08-16,,2,0,PRT,2,1,83.28237849346836,Check-Out,1398600,1005182,3,249.8471354804051,2
1,2016-08-13,2016-06-21,2016-08-16,,2,0,POL,2,1,69.69978374468016,Check-Out,1398601,1027792,3,209.09935123404048,2
1,2016-11-13,2016-10-19,2016-11-16,,2,0,PRT,2,1,119.67456108052517,Check-Out,1398602,1081149,3,359.02368324157544,2
1,2016-08-13,2015-09-23,2016-08-16,,1,0,POL,2,1,67.5911056261486,Check-Out,1398603,1020934,3,202.77331687844585,1
1,2016-08-13,2016-07-24,2016-08-16,,1,0,POL,2,1,60.31297467579071,Check-Out,1398604,1064301,3,180.9389240273721,1
1,2016-12-13,2016-11-08,2016-12-16,,2,0,POL,2,1,145.168253174165,Check-Out,1398605,1014018,3,435.50475952249496,2
1,2016-03-13,2016-01-22,2016-03-16,,2,0,POL,2,1,85.67,Check-Out,1398606,1099663,3,257.01,2
1,2016-12-13,2016-12-12,2016-12-16,,2,0,POL,2,1,137.71662972791924,Check-Out,1398607,1024251,3,413.14988918375775,2
1,2016-07-13,2016-07-08,2016-07-16,,2,0,POL,2,1,74.65482832485158,Check-Out,1398608,1074470,3,223.96448497455475,2
1,2016-06-13,2016-01-24,2016-06-16,,1,0,POL,2,1,67.24858819503237,Check-Out,1398609,1080855,3,201.7457645850971,1
1,2016-03-13,2016-03-07,2016-03-16,,2,1,PRT,2,1,85.0,Check-Out,1398610,1076374,3,255.0,3
1,2016-12-13,2016-08-20,2016-12-16,,2,0,GBR,2,1,129.43534183236972,Check-Out,1398611,1031076,3,388.3060254971092,2
1,2016-03-15,2014-07-29,2016-03-16,,2,0,PRT,2,1,71.1,Check-Out,1398612,1096773,1,71.1,2
1,2016-03-13,2016-01-04,2016-03-16,,3,0,ESP,2,1,115.0,Check-Out,1398613,1029998,3,345.0,3
1,2016-03-14,2016-03-14,2016-03-16,,2,0,PRT,2,1,118.0,Check-Out,1398614,1056493,2,236.0,2
1,2016-08-12,2016-05-31,2016-08-16,,1,0,BEL,2,2,81.10407352350137,Check-Out,1398615,1051256,4,324.4162940940055,1
1,2016-03-15,2016-02-04,2016-03-16,,2,0,ESP,2,1,97.0,Check-Out,1398616,1049729,1,97.0,2
1,2016-08-15,2016-08-12,2016-08-16,,2,0,PRT,2,1,87.2305654407681,Check-Out,1398617,1078518,1,87.2305654407681,2
1,2016-03-13,2016-01-06,2016-03-16,,1,0,PRT,1,1,69.0,Check-Out,1398618,1079408,3,207.0,1
1,2016-01-15,2015-12-12,2016-01-16,,1,0,PRT,1,1,103.46766195637557,Check-Out,1398619,1095639,1,103.46766195637557,1
1,2016-11-17,2016-10-23,2016-11-18,,1,0,PRT,1,1,96.61550194392794,Check-Out,1398620,1089216,1,96.61550194392794,1
1,2016-08-14,2016-07-04,2016-08-16,,2,0,PRT,2,1,90.50005067042989,Check-Out,1398622,1099295,2,181.00010134085977,2
1,2016-07-13,2016-07-13,2016-07-16,,2,0,FRA,2,1,56.947703765474685,Check-Out,1398623,1092470,3,170.84311129642407,2
1,2016-03-13,2016-02-14,2016-03-16,,2,0,FRA,2,1,81.9,Check-Out,1398624,1017135,3,245.7,2
1,2016-08-13,2016-05-22,2016-08-16,,2,0,ROU,2,1,81.78220645545866,Check-Out,1398625,1002642,3,245.346619366376,2
1,2016-01-12,2015-11-08,2016-01-16,,2,0,BRA,2,2,86.0055652452548,Check-Out,1398626,1003644,4,344.0222609810192,2
1,2016-08-13,2016-07-09,2016-08-16,,1,0,PRT,2,2,80.2201186085719,Check-Out,1398627,1000809,3,240.66035582571567,1
1,2016-03-15,2016-01-06,2016-03-16,,1,0,ESP,2,1,62.0,Check-Out,1398628,1033566,1,62.0,1
1,2016-03-12,2016-02-17,2016-03-16,,2,1,FIN,2,1,59.56,Check-Out,1398629,1016928,4,238.24,3
1,2016-03-14,2015-09-14,2016-03-16,,2,0,BRA,2,8,81.9,Check-Out,1398630,1036109,2,163.8,2
1,2016-03-14,2016-02-26,2016-03-16,,2,0,TUR,2,8,81.9,Check-Out,1398631,1077963,2,163.8,2
1,2016-07-14,2015-02-17,2016-07-16,,2,0,TUR,2,8,52.41481900311362,Check-Out,1398632,1031041,2,104.82963800622724,2
1,2016-06-14,2016-06-14,2016-06-16,,2,0,ESP,2,8,80.57895792019337,Check-Out,1398633,1033958,2,161.15791584038675,2
1,2016-03-12,2015-11-04,2016-03-16,,2,0,CZE,2,1,68.0,Check-Out,1398634,1004336,4,272.0,2
1,2016-12-12,2016-09-09,2016-12-16,,2,0,FRA,2,1,154.3413105802256,Check-Out,1398635,1051287,4,617.3652423209024,2
1,2016-12-09,2016-11-18,2016-12-16,,2,0,PRT,0,1,112.84020633324114,Check-Out,1398636,1093860,7,789.881444332688,2
1,2016-06-11,2016-03-11,2016-06-16,,2,0,POL,2,1,59.28849879043878,Check-Out,1398637,1002380,5,296.4424939521939,2
1,2016-08-15,2016-07-28,2016-08-16,,1,0,SWE,2,1,88.03909335178449,Check-Out,1398638,1027837,1,88.03909335178449,1
1,2016-06-14,2016-05-06,2016-06-16,,3,0,LTU,2,2,109.49789642522096,Check-Out,1398639,1064618,2,218.99579285044197,3
1,2016-03-13,2016-02-04,2016-03-16,,2,0,PRT,2,1,71.1,Check-Out,1398640,1056177,3,213.3,2
1,2016-08-13,2016-07-23,2016-08-16,,2,0,SWE,2,1,61.13496655600325,Check-Out,1398641,1041613,3,183.40489966800976,2
1,2016-01-14,2015-12-19,2016-01-16,,2,0,PRT,2,1,101.27992520349883,Check-Out,1398642,1071368,2,202.55985040699767,2
1,2016-06-13,2016-04-25,2016-06-16,,3,0,PRT,0,1,60.26582138597799,Check-Out,1398643,1076947,3,180.797464157934,3
1,2016-03-26,2016-02-23,2016-03-28,,3,0,COL,0,1,142.1,Check-Out,1398644,1074386,2,284.2,3
1,2016-12-15,2016-09-09,2016-12-16,,2,0,MOZ,0,1,171.08927034895834,Check-Out,1398645,1033810,1,171.08927034895834,2
1,2016-03-12,2015-10-15,2016-03-17,,2,0,DEU,2,1,46.4,Check-Out,1398646,1008693,5,232.0,2
1,2016-03-14,2014-04-24,2016-03-17,,1,0,RUS,2,1,80.08,Check-Out,1398647,1060688,3,240.24,1
1,2016-12-13,2016-09-16,2016-12-17,,2,0,FRA,2,1,130.4810186561123,Check-Out,1398648,1052659,4,521.9240746244492,2
1,2016-03-16,2016-02-10,2016-03-17,,2,0,PRT,2,1,80.0,Check-Out,1398649,1077164,1,80.0,2
1,2016-03-12,2016-03-04,2016-03-17,,2,0,FRA,2,2,136.08,Check-Out,1398650,1037791,5,680.4000000000001,2
1,2016-03-16,2016-02-29,2016-03-17,,1,0,PRT,1,1,85.5,Check-Out,1398651,1013912,1,85.5,1
1,2016-03-16,2015-12-05,2016-03-17,,1,0,DEU,1,1,85.5,Check-Out,1398652,1026453,1,85.5,1
1,2016-08-14,2016-08-14,2016-08-17,,2,0,IRL,2,1,48.55156945208394,Check-Out,1398653,1099835,3,145.65470835625183,2
1,2016-01-13,2015-06-12,2016-01-17,,2,0,GBR,0,2,111.13209471948475,Check-Out,1398654,1064628,4,444.5283788779391,2
1,2016-06-13,2016-04-21,2016-06-17,,2,0,FRA,2,1,65.92269843727654,Check-Out,1398655,1046386,4,263.6907937491061,2
1,2016-06-13,2016-05-20,2016-06-17,,2,0,FRA,2,1,45.13851068820874,Check-Out,1398656,1003509,4,180.55404275283496,2
1,2016-03-13,2016-03-04,2016-03-17,,2,0,NLD,2,1,109.0,Check-Out,1398657,1055381,4,436.0,2
1,2016-11-14,2016-07-04,2016-11-17,,2,0,ESP,2,1,118.45057256751086,Check-Out,1398658,1028931,3,355.3517177025326,2
1,2016-03-16,2015-10-13,2016-03-17,,2,0,PRT,2,1,109.0,Check-Out,1398659,1066870,1,109.0,2
1,2016-03-13,2016-03-11,2016-03-17,,2,0,GBR,2,2,60.0,Check-Out,1398660,1095154,4,240.0,2
1,2016-03-13,2016-03-13,2016-03-17,,2,0,GBR,2,2,60.0,Check-Out,1398661,1037453,4,240.0,2
1,2016-03-14,2014-10-01,2016-03-17,,1,0,PRT,1,1,79.0,Check-Out,1398662,1030993,3,237.0,1
1,2016-08-16,2016-06-14,2016-08-17,,1,0,NLD,2,1,79.53710688233795,Check-Out,1398663,1088962,1,79.53710688233795,1
1,2016-06-16,2015-12-16,2016-06-17,,1,0,PRT,1,1,60.408558322123625,Check-Out,1398664,1019082,1,60.408558322123625,1
1,2016-12-15,2016-11-05,2016-12-17,,1,0,DEU,2,1,141.71918567631258,Check-Out,1398668,1024657,2,283.43837135262515,1
1,2016-07-14,2016-06-12,2016-07-17,,2,0,BEL,2,1,77.94140346017022,Check-Out,1398669,1076598,3,233.82421038051064,2
1,2016-06-16,2015-09-25,2016-06-17,,1,0,NLD,2,1,65.42661756634006,Check-Out,1398670,1008580,1,65.42661756634006,1
1,2016-12-15,2016-10-26,2016-12-17,,2,0,CHN,2,1,134.52125532490615,Check-Out,1398671,1078473,2,269.0425106498123,2
1,2016-03-13,2016-03-05,2016-03-17,,2,0,ITA,2,1,63.75,Check-Out,1398672,1062236,4,255.0,2
1,2016-01-13,2016-01-13,2016-01-17,,2,0,BEL,2,2,85.95409052424037,Check-Out,1398673,1068830,4,343.8163620969615,2
1,2016-11-14,2016-06-27,2016-11-17,,2,0,ESP,0,1,152.41146161880002,Check-Out,1398674,1102876,3,457.2343848564001,2
1,2016-03-15,2016-01-02,2016-03-17,,1,0,ITA,2,1,54.5,Check-Out,1398675,1008816,2,109.0,1
1,2016-08-13,2016-05-22,2016-08-17,,2,0,DEU,2,1,55.32819803685717,Check-Out,1398676,1089346,4,221.31279214742867,2
1,2016-06-14,2016-03-30,2016-06-17,,2,0,FRA,2,1,60.6083977949378,Check-Out,1398677,1075075,3,181.82519338481345,2
1,2016-03-13,2016-03-12,2016-03-17,,2,0,IRL,2,1,59.37,Check-Out,1398678,1045837,4,237.48,2
1,2016-01-14,2015-10-06,2016-01-17,,2,0,FRA,2,1,104.01494369485349,Check-Out,1398679,1094149,3,312.0448310845604,2
1,2016-03-10,2016-02-28,2016-03-17,,2,0,GBR,2,1,72.0,Check-Out,1398680,1037408,7,504.0,2
1,2016-06-16,2016-05-30,2016-06-17,,2,0,PRT,2,1,91.2453435433095,Check-Out,1398681,1049885,1,91.2453435433095,2
1,2016-03-14,2016-03-14,2016-03-17,,2,0,FRA,2,1,85.0,Check-Out,1398682,1031358,3,255.0,2
1,2016-01-14,2015-11-30,2016-01-17,,2,0,PRT,2,1,109.88368456572417,Check-Out,1398683,1048290,3,329.6510536971725,2
1,2016-01-12,2015-07-22,2016-01-17,,2,0,DEU,2,1,75.27493776803162,Check-Out,1398684,1043222,5,376.3746888401581,2
1,2016-01-13,2014-03-22,2016-01-17,,2,0,PRT,2,1,121.12685835164334,Check-Out,1398685,1059223,4,484.5074334065733,2
1,2016-03-14,2016-03-12,2016-03-17,,2,0,BEL,0,1,89.1,Check-Out,1398686,1083749,3,267.29999999999995,2
1,2016-01-14,2016-01-08,2016-01-17,,2,0,GBR,2,1,87.46618298190042,Check-Out,1398687,1006208,3,262.39854894570124,2
1,2016-01-11,2015-11-21,2016-01-17,,2,0,DEU,2,1,108.36330255500908,Check-Out,1398688,1089289,6,650.1798153300545,2
1,2016-03-13,2016-03-04,2016-03-17,,2,0,FIN,2,2,95.4,Check-Out,1398689,1091952,4,381.6,2
1,2016-03-13,2016-01-05,2016-03-17,,2,0,PRT,2,1,73.95,Check-Out,1398690,1026810,4,295.8,2
1,2016-12-13,2016-04-01,2016-12-17,,2,0,USA,2,1,75.10088034134799,Check-Out,1398691,1100014,4,300.40352136539195,2
1,2016-03-13,2016-03-05,2016-03-17,,2,0,BGR,2,1,90.0,Check-Out,1398692,1003032,4,360.0,2
1,2016-12-15,2016-08-07,2016-12-17,,1,0,PRT,0,1,86.49795149230539,Check-Out,1398693,1010665,2,172.99590298461078,1
1,2016-01-16,2015-05-30,2016-01-17,,2,0,BEL,2,1,154.9603382275057,Check-Out,1398695,1062730,1,154.9603382275057,2
1,2016-03-16,2016-02-03,2016-03-17,,1,0,ESP,4,1,92.0,Check-Out,1398696,1002108,1,92.0,1
1,2016-03-13,2016-03-12,2016-03-17,,2,0,PRT,0,1,107.0,Check-Out,1398697,1099812,4,428.0,2
1,2016-11-13,2016-10-25,2016-11-17,,2,0,PRT,0,1,138.29760055615023,Check-Out,1398698,1081856,4,553.1904022246009,2
1,2016-12-12,2016-09-10,2016-12-17,,2,1,BRA,2,1,181.5449971506256,Check-Out,1398699,1048622,5,907.724985753128,3
1,2016-08-15,2016-06-17,2016-08-18,,1,0,DEU,2,1,56.480000869868114,Check-Out,1398700,1089401,3,169.4400026096043,1
1,2016-03-14,2016-02-05,2016-03-18,,2,0,PRT,2,1,71.1,Check-Out,1398701,1082014,4,284.4,2
1,2016-03-14,2016-01-22,2016-03-18,,2,0,FRA,2,1,71.1,Check-Out,1398702,1038579,4,284.4,2
1,2016-01-17,2015-08-11,2016-01-18,,1,0,CHN,2,1,98.74621966240124,Check-Out,1398703,1004571,1,98.74621966240124,1
1,2016-03-14,2015-09-21,2016-03-18,,1,0,ITA,2,1,85.0,Check-Out,1398704,1097141,4,340.0,1
1,2016-03-17,2016-01-04,2016-03-18,,1,0,NLD,2,1,97.0,Check-Out,1398705,1015127,1,97.0,1
1,2016-01-16,2016-01-04,2016-01-18,,1,0,DEU,0,1,132.24431287534523,Check-Out,1398706,1046652,2,264.48862575069046,1
1,2016-06-16,2016-03-16,2016-06-18,,1,0,DEU,0,1,48.96728480846856,Check-Out,1398707,1100114,2,97.93456961693713,1
1,2016-12-14,2016-12-14,2016-12-18,,2,0,DNK,2,1,120.45783223078624,Check-Out,1398708,1025604,4,481.83132892314495,2
1,2016-03-15,2015-11-25,2016-03-18,,2,0,PRT,2,1,71.1,Check-Out,1398709,1041312,3,213.3,2
1,2016-03-16,2016-03-13,2016-03-18,,2,0,FRA,2,1,109.0,Check-Out,1398710,1100034,2,218.0,2
1,2016-12-14,2016-12-03,2016-12-18,,2,0,NLD,2,1,128.36084914416517,Check-Out,1398711,1069519,4,513.4433965766607,2
1,2016-03-12,2016-01-25,2016-03-18,,2,0,DNK,2,2,100.33,Check-Out,1398712,1027361,6,601.98,2
1,2016-07-17,2016-06-12,2016-07-18,,1,0,NLD,2,1,88.0170934942151,Check-Out,1398713,1037153,1,88.0170934942151,1
1,2016-12-16,2016-08-04,2016-12-18,,1,0,PRT,1,1,160.8886590487993,Check-Out,1398714,1105030,2,321.7773180975986,1
1,2016-03-16,2016-01-08,2016-03-18,,1,0,PRT,1,1,89.0,Check-Out,1398715,1104247,2,178.0,1
1,2016-03-14,2016-03-14,2016-03-18,,2,0,FRA,2,2,108.2,Check-Out,1398716,1099964,4,432.8,2
1,2016-01-17,2016-01-11,2016-01-18,,2,0,PRT,2,1,100.38310984012804,Check-Out,1398717,1046904,1,100.38310984012804,2
1,2016-08-17,2016-04-02,2016-08-18,,1,0,PRT,1,1,70.98181056360558,Check-Out,1398718,1084817,1,70.98181056360558,1
1,2016-07-15,2015-12-10,2016-07-18,,2,0,DEU,2,2,67.37380832024095,Check-Out,1398719,1016813,3,202.1214249607229,2
1,2016-01-15,2015-04-18,2016-01-18,,2,0,BEL,2,1,105.83017250035466,Check-Out,1398720,1094216,3,317.490517501064,2
1,2016-01-15,2015-08-12,2016-01-18,,3,0,FRA,2,2,180.02678612902716,Check-Out,1398721,1005711,3,540.0803583870814,3
1,2016-07-14,2016-07-09,2016-07-18,,2,0,DNK,2,1,55.927024124856864,Check-Out,1398722,1003666,4,223.70809649942743,2
1,2016-03-14,2016-01-23,2016-03-18,,2,0,DNK,2,1,81.9,Check-Out,1398723,1098990,4,327.6,2
1,2016-12-17,2016-03-06,2016-12-18,,2,0,PRT,2,2,166.77793081410115,Check-Out,1398724,1051326,1,166.77793081410115,2
1,2016-03-17,2016-01-18,2016-03-18,,1,0,PRT,0,1,50.0,Check-Out,1398725,1068511,1,50.0,1
1,2016-03-15,2016-03-11,2016-03-18,,2,0,FRA,2,1,80.0,Check-Out,1398726,1033281,3,240.0,2
1,2016-07-15,2016-03-18,2016-07-18,,2,0,GBR,2,1,75.18820190535455,Check-Out,1398727,1101682,3,225.5646057160636,2
1,2016-06-15,2016-05-29,2016-06-18,,2,0,DEU,2,1,42.2517440270498,Check-Out,1398728,1039663,3,126.7552320811494,2
1,2016-03-16,2015-12-20,2016-03-18,,1,0,CHE,2,1,76.5,Check-Out,1398729,1042819,2,153.0,1
1,2016-01-16,2015-08-30,2016-01-18,,2,0,CHE,2,1,111.28764687316438,Check-Out,1398730,1101242,2,222.57529374632875,2
1,2016-03-16,2015-08-13,2016-03-18,,2,0,PRT,0,1,125.0,Check-Out,1398731,1097226,2,250.0,2
1,2016-03-15,2015-09-18,2016-03-18,,2,0,GBR,2,1,90.9,Check-Out,1398732,1032104,3,272.70000000000005,2
1,2016-03-14,2016-02-03,2016-03-18,,2,0,FRA,2,1,91.0,Check-Out,1398733,1023307,4,364.0,2
1,2016-03-17,2016-01-17,2016-03-18,,1,0,ESP,2,1,97.0,Check-Out,1398734,1074168,1,97.0,1
1,2016-12-13,2015-03-26,2016-12-18,,2,0,DEU,2,1,106.68562098152896,Check-Out,1398735,1082705,5,533.4281049076448,2
1,2016-12-17,2016-07-29,2016-12-18,,1,0,FRA,2,1,117.12714154104506,Check-Out,1398736,1099422,1,117.12714154104506,1
1,2016-12-17,2016-06-28,2016-12-18,,1,0,PRT,2,1,130.19944921472552,Check-Out,1398737,1065908,1,130.19944921472552,1
1,2016-07-17,2016-07-13,2016-07-18,,1,0,PRT,2,1,76.03677400995957,Check-Out,1398738,1072689,1,76.03677400995957,1
1,2016-01-17,2014-04-19,2016-01-18,,1,0,PRT,2,1,114.91388728089736,Check-Out,1398739,1107143,1,114.91388728089736,1
1,2016-03-15,2016-01-31,2016-03-18,,2,0,ISR,0,8,71.1,Check-Out,1398741,1016409,3,213.3,2
1,2016-01-12,2015-11-18,2016-01-18,,1,0,DEU,2,1,70.11392902955566,Check-Out,1398742,1104553,6,420.683574177334,1
1,2016-01-15,2015-10-31,2016-01-18,,2,0,ESP,0,8,101.43910246986752,Check-Out,1398743,1035122,3,304.31730740960256,2
1,2016-12-12,2016-11-29,2016-12-18,,2,0,DEU,2,1,83.88946977806755,Check-Out,1398744,1043286,6,503.3368186684053,2
1,2016-06-18,2016-06-10,2016-06-18,,1,0,PRT,2,1,100.0,Check-Out,1398746,1038608,1,100.0,1
1,2016-12-14,2016-10-04,2016-12-18,,2,0,GBR,2,1,98.4144992398604,Check-Out,1398747,1037415,4,393.6579969594416,2
1,2016-06-14,2016-06-07,2016-06-18,,2,0,HUN,2,2,76.3496890296893,Check-Out,1398748,1072426,4,305.3987561187572,2
1,2016-01-14,2015-07-27,2016-01-18,,2,0,DEU,2,1,97.76115518834357,Check-Out,1398749,1048595,4,391.0446207533743,2
1,2016-03-15,2015-12-13,2016-03-18,,2,0,BRA,2,1,60.98,Check-Out,1398750,1003562,3,182.94,2
1,2016-03-14,2016-01-25,2016-03-18,,2,0,FRA,2,1,109.0,Check-Out,1398751,1059312,4,436.0,2
1,2016-03-17,2016-03-05,2016-03-18,,3,0,GBR,2,1,127.0,Check-Out,1398752,1099709,1,127.0,3
